,fips,province_state,country_region,confirmed,deaths,recovered,active,date,state,positive,negative,hospitalizedcurrently,hospitalized,hospitalizeddischarged
804,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201223,PR,70488.0,305972.0,537.0,,
805,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201222,PR,69912.0,305972.0,535.0,,
806,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201221,PR,68849.0,305972.0,520.0,,
807,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201220,PR,68433.0,305972.0,540.0,,
808,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201219,PR,67211.0,305972.0,558.0,,
809,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201202,PR,53708.0,305972.0,638.0,,
810,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201201,PR,53320.0,305972.0,638.0,,
811,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201130,PR,52545.0,305972.0,622.0,,
812,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201129,PR,51702.0,305972.0,606.0,,
813,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201128,PR,51581.0,305972.0,573.0,,
814,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201127,PR,50678.0,305972.0,582.0,,
815,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201126,PR,49226.0,305972.0,597.0,,
816,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201125,PR,48725.0,305972.0,602.0,,
817,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201124,PR,48548.0,305972.0,626.0,,
818,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201123,PR,48200.0,305972.0,607.0,,
819,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201122,PR,47459.0,305972.0,606.0,,
820,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201121,PR,46434.0,305972.0,621.0,,
821,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201120,PR,45335.0,305972.0,614.0,,
822,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201119,PR,44431.0,305972.0,573.0,,
823,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201118,PR,43910.0,305972.0,557.0,,
824,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201117,PR,43585.0,305972.0,568.0,,
825,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201116,PR,43016.0,305972.0,533.0,,
826,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201115,PR,42479.0,305972.0,515.0,,
827,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201114,PR,41772.0,305972.0,539.0,,
828,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201113,PR,41119.0,305972.0,559.0,,
829,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201112,PR,40452.0,305972.0,566.0,,
830,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201111,PR,39120.0,305972.0,556.0,,
831,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201110,PR,38856.0,305972.0,538.0,,
832,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201109,PR,38581.0,305972.0,544.0,,
833,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201108,PR,38100.0,305972.0,518.0,,
834,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201107,PR,37567.0,305972.0,526.0,,
835,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201106,PR,36904.0,305972.0,518.0,,
836,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201105,PR,36101.0,305972.0,483.0,,
837,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201104,PR,35807.0,305972.0,459.0,,
838,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201103,PR,35750.0,305972.0,421.0,,
839,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201102,PR,35405.0,305972.0,443.0,,
840,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201016,PR,28174.0,305972.0,341.0,,
841,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201015,PR,27947.0,305972.0,354.0,,
842,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201014,PR,27629.0,305972.0,343.0,,
843,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201013,PR,27139.0,305972.0,303.0,,
844,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201012,PR,27004.0,305972.0,314.0,,
845,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201011,PR,26776.0,305972.0,324.0,,
846,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201010,PR,26558.0,305972.0,347.0,,
847,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201009,PR,26326.0,305972.0,354.0,,
848,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201008,PR,26010.0,305972.0,315.0,,
849,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201007,PR,25658.0,305972.0,325.0,,
850,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201006,PR,25635.0,305972.0,322.0,,
851,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201005,PR,25397.0,305972.0,321.0,,
852,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201004,PR,25034.0,305972.0,319.0,,
853,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201003,PR,24804.0,305972.0,348.0,,
854,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201002,PR,24505.0,305972.0,339.0,,
855,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201001,PR,24176.0,305972.0,316.0,,
856,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201101,PR,34541.0,305972.0,429.0,,
857,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201031,PR,34138.0,305972.0,430.0,,
858,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201030,PR,33853.0,305972.0,452.0,,
859,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201029,PR,33279.0,305972.0,425.0,,
860,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201028,PR,32527.0,305972.0,434.0,,
861,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201027,PR,32461.0,305972.0,395.0,,
862,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201026,PR,32198.0,305972.0,356.0,,
863,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201025,PR,31737.0,305972.0,370.0,,
864,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201024,PR,31072.0,305972.0,395.0,,
865,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201023,PR,30956.0,305972.0,381.0,,
866,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201022,PR,29804.0,305972.0,395.0,,
867,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201021,PR,29717.0,305972.0,378.0,,
868,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201020,PR,29585.0,305972.0,378.0,,
869,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201019,PR,29138.0,305972.0,327.0,,
870,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201018,PR,28711.0,305972.0,292.0,,
871,72.0,Puerto Rico,US,5.0,0.0,0.0,,20201017,PR,28293.0,305972.0,317.0,,
872,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200914,PR,17977.0,305972.0,414.0,,
873,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200913,PR,17769.0,305972.0,396.0,,
874,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200912,PR,17598.0,305972.0,420.0,,
875,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200911,PR,17357.0,305972.0,401.0,,
876,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200910,PR,17248.0,305972.0,421.0,,
877,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200909,PR,16789.0,305972.0,400.0,,
878,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200908,PR,16788.0,305972.0,380.0,,
879,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200907,PR,16692.0,305972.0,372.0,,
880,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200906,PR,16269.0,305972.0,377.0,,
881,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200905,PR,16243.0,305972.0,369.0,,
882,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200904,PR,16101.0,305972.0,382.0,,
883,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200903,PR,16069.0,305972.0,349.0,,
884,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200902,PR,15942.0,305972.0,373.0,,
885,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200901,PR,15584.0,305972.0,392.0,,
886,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200831,PR,15476.0,305972.0,383.0,,
887,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200830,PR,15229.0,305972.0,365.0,,
888,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200930,PR,24000.0,305972.0,327.0,,
889,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200929,PR,23801.0,305972.0,353.0,,
890,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200928,PR,23357.0,305972.0,339.0,,
891,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200927,PR,22697.0,305972.0,349.0,,
892,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200926,PR,22164.0,305972.0,342.0,,
893,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200925,PR,21868.0,305972.0,376.0,,
894,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200924,PR,21156.0,305972.0,364.0,,
895,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200923,PR,20439.0,305972.0,376.0,,
896,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200922,PR,20399.0,305972.0,369.0,,
897,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200921,PR,20311.0,305972.0,386.0,,
898,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200920,PR,20069.0,305972.0,384.0,,
899,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200919,PR,19807.0,305972.0,403.0,,
900,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200918,PR,19113.0,305972.0,435.0,,
901,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200917,PR,18634.0,305972.0,444.0,,
902,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200916,PR,18252.0,305972.0,434.0,,
903,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200915,PR,18206.0,305972.0,408.0,,
904,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200829,PR,14986.0,305972.0,365.0,,
905,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200828,PR,14726.0,305972.0,409.0,,
906,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200827,PR,14469.0,305972.0,403.0,,
907,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200826,PR,14010.0,305972.0,397.0,,
908,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200825,PR,13992.0,305972.0,391.0,,
909,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200824,PR,13922.0,305972.0,363.0,,
910,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200823,PR,13477.0,305972.0,370.0,,
911,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200822,PR,13282.0,305972.0,401.0,,
912,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200821,PR,13014.0,305972.0,392.0,,
913,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200820,PR,12576.0,305972.0,390.0,,
914,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200819,PR,12452.0,305972.0,361.0,,
915,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200818,PR,12371.0,305972.0,392.0,,
916,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200817,PR,11723.0,305972.0,400.0,,
917,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200816,PR,11251.0,305972.0,393.0,,
918,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200815,PR,11069.0,305972.0,406.0,,
919,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200814,PR,10730.0,305972.0,428.0,,
920,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200813,PR,10279.0,305972.0,466.0,,
921,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200812,PR,10169.0,305972.0,447.0,,
922,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200811,PR,9605.0,305972.0,439.0,,
923,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200810,PR,9319.0,305972.0,423.0,,
924,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200809,PR,8934.0,305972.0,424.0,,
925,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200808,PR,8573.0,305972.0,399.0,,
926,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200807,PR,8230.0,305972.0,440.0,,
927,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200806,PR,7824.0,305972.0,456.0,,
928,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200805,PR,7684.0,305972.0,507.0,,
929,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200804,PR,7413.0,305972.0,509.0,,
930,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200803,PR,7113.0,305972.0,533.0,,
931,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200802,PR,6835.0,305972.0,506.0,,
932,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200801,PR,6543.0,305972.0,508.0,,
933,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200731,PR,5997.0,305972.0,488.0,,
934,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200730,PR,5920.0,305972.0,504.0,,
935,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200729,PR,5700.0,305972.0,495.0,,
936,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200728,PR,5585.0,305972.0,469.0,,
937,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200727,PR,5416.0,305972.0,509.0,,
938,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200726,PR,5236.0,305972.0,496.0,,
939,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200725,PR,5042.0,305972.0,496.0,,
940,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200724,PR,4794.0,305972.0,460.0,,
941,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200723,PR,4574.0,305972.0,442.0,,
942,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200722,PR,4330.0,255766.0,415.0,,
943,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200721,PR,4255.0,255766.0,375.0,,
944,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200720,PR,4011.0,255766.0,336.0,,
945,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200719,PR,3791.0,255766.0,315.0,,
946,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200718,PR,3461.0,255766.0,316.0,,
947,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200717,PR,3272.0,255766.0,302.0,,
948,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200716,PR,3119.0,255766.0,280.0,,
949,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200715,PR,3043.0,255766.0,254.0,,
950,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200714,PR,2904.0,255766.0,206.0,,
951,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200713,PR,2811.0,255766.0,159.0,,
952,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200712,PR,2583.0,255766.0,174.0,,
953,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200711,PR,2435.0,255766.0,174.0,,
954,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200710,PR,2351.0,255766.0,140.0,,
955,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200709,PR,2235.0,255766.0,147.0,,
956,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200708,PR,2171.0,192686.0,127.0,,
957,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200707,PR,2147.0,192686.0,122.0,,
958,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200706,PR,2071.0,192686.0,115.0,,
959,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200705,PR,1846.0,192686.0,118.0,,
960,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200704,PR,1817.0,192686.0,100.0,,
961,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200703,PR,1791.0,192686.0,104.0,,
962,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200702,PR,1767.0,192686.0,97.0,,
963,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200701,PR,1729.0,192686.0,121.0,,
964,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200630,PR,1693.0,192686.0,102.0,,
965,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200629,PR,1638.0,192686.0,104.0,,
966,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200628,PR,1624.0,113280.0,99.0,,
967,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200627,PR,1602.0,113280.0,105.0,,
968,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200626,PR,1583.0,113280.0,89.0,,
969,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200625,PR,1579.0,113280.0,85.0,,
970,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200624,PR,1577.0,113280.0,80.0,,
971,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200623,PR,1550.0,113280.0,77.0,,
972,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200622,PR,1540.0,113280.0,70.0,,
973,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200621,PR,1533.0,113280.0,71.0,,
974,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200620,PR,1531.0,113280.0,83.0,,
975,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200619,PR,1499.0,113280.0,78.0,,
976,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200618,PR,1496.0,113280.0,73.0,,
977,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200617,PR,1486.0,113280.0,78.0,,
978,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200616,PR,1479.0,113280.0,94.0,,
979,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200615,PR,1477.0,113280.0,104.0,,
980,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200614,PR,1471.0,113280.0,110.0,,
981,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200613,PR,1460.0,113280.0,117.0,,
982,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200612,PR,1443.0,113280.0,92.0,,
983,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200611,PR,1403.0,88685.0,91.0,,
984,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200610,PR,1402.0,88685.0,97.0,,
985,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200609,PR,1386.0,88685.0,95.0,,
986,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200608,PR,1373.0,88685.0,107.0,,
987,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200607,PR,1364.0,88685.0,105.0,,
988,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200606,PR,1360.0,88685.0,100.0,,
989,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200605,PR,1330.0,60422.0,116.0,,
990,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200604,PR,1322.0,60422.0,114.0,,
991,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200603,PR,1313.0,60422.0,107.0,,
992,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200602,PR,1305.0,60422.0,106.0,,
993,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200601,PR,1304.0,60422.0,99.0,,
994,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200531,PR,1304.0,60422.0,99.0,,
995,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200530,PR,1300.0,60422.0,106.0,,
996,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200529,PR,1293.0,60422.0,101.0,,
997,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200528,PR,1280.0,60422.0,120.0,,
998,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200527,PR,1260.0,40488.0,105.0,,
999,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200526,PR,1241.0,40488.0,104.0,,
1000,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200525,PR,1240.0,40488.0,112.0,,
1001,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200524,PR,1230.0,40488.0,106.0,,
1002,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200523,PR,1870.0,40488.0,106.0,,
1003,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200522,PR,1221.0,40488.0,96.0,,
1004,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200521,PR,1213.0,40488.0,114.0,,
1005,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200520,PR,1206.0,,110.0,,
1006,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200519,PR,1207.0,,121.0,,
1007,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200518,PR,1195.0,,147.0,,
1008,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200517,PR,1147.0,,150.0,,
1009,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200516,PR,1114.0,,144.0,,
1010,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200515,PR,1088.0,,147.0,,
1011,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200514,PR,1073.0,,159.0,,
1012,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200513,PR,1064.0,,142.0,,
1013,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200512,PR,1062.0,,127.0,,
1014,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200511,PR,1054.0,,159.0,,
1015,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200510,PR,1040.0,,143.0,,
1016,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200509,PR,1034.0,,148.0,,
1017,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200508,PR,1029.0,,161.0,,
1018,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200507,PR,1013.0,,164.0,,
1019,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200506,PR,1006.0,,144.0,,
1020,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200505,PR,1005.0,9313.0,140.0,,
1021,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200504,PR,1001.0,9313.0,152.0,,
1022,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200503,PR,988.0,9313.0,171.0,,
1023,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200502,PR,973.0,9313.0,187.0,,
1024,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200501,PR,964.0,9313.0,200.0,,
1025,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200430,PR,955.0,9313.0,201.0,,
1026,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200429,PR,904.0,9313.0,125.0,,
1027,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200428,PR,898.0,9313.0,132.0,,
1028,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200427,PR,895.0,9313.0,140.0,,
1029,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200426,PR,891.0,9313.0,146.0,,
1030,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200425,PR,878.0,9313.0,137.0,,
1031,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200424,PR,871.0,9313.0,172.0,,
1032,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200423,PR,915.0,9313.0,154.0,,
1033,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200422,PR,915.0,8842.0,140.0,,
1034,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200421,PR,1298.0,8789.0,117.0,,
1035,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200420,PR,1252.0,8486.0,151.0,,
1036,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200419,PR,1213.0,8280.0,160.0,,
1037,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200418,PR,1118.0,8055.0,165.0,,
1038,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200417,PR,1068.0,7864.0,,,
1039,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200416,PR,1043.0,7315.0,,,
1040,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200415,PR,974.0,6825.0,,,
1041,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200414,PR,923.0,6284.0,,,
1042,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200413,PR,903.0,5960.0,,,
1043,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200412,PR,897.0,5819.0,,,
1044,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200411,PR,788.0,5583.0,,,
1045,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200410,PR,725.0,5121.0,,,
1046,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200409,PR,683.0,4703.0,,,
1047,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200408,PR,620.0,4266.0,,,
1048,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200407,PR,573.0,3966.0,,,
1049,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200406,PR,513.0,3432.0,,,
1050,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200405,PR,475.0,3073.0,,,
1051,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200404,PR,452.0,2605.0,,,
1052,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200403,PR,378.0,2049.0,,,
1053,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200402,PR,316.0,1604.0,,,
1054,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200401,PR,286.0,1409.0,,,
1055,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200331,PR,239.0,1195.0,,,
1056,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200330,PR,174.0,931.0,,,
1057,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200329,PR,127.0,841.0,,,
1058,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200328,PR,100.0,739.0,,,
1059,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200327,PR,79.0,519.0,,,
1060,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200326,PR,64.0,377.0,,,
1061,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200325,PR,51.0,317.0,,,
1062,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200324,PR,39.0,268.0,,,
1063,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200323,PR,31.0,189.0,,,
1064,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200322,PR,23.0,183.0,,,
1065,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200321,PR,21.0,143.0,,,
1066,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200320,PR,14.0,114.0,,,
1067,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200319,PR,5.0,56.0,,,
1068,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200318,PR,5.0,31.0,,,
1069,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200317,PR,5.0,13.0,,,
1070,72.0,Puerto Rico,US,5.0,0.0,0.0,,20200316,PR,5.0,9.0,,,
1071,72.0,Puerto Rico,US,14.0,0.0,0.0,,20210219,PR,98624.0,305972.0,214.0,,
1072,72.0,Puerto Rico,US,14.0,0.0,0.0,,20210218,PR,98506.0,305972.0,233.0,,
1073,72.0,Puerto Rico,US,14.0,0.0,0.0,,20210217,PR,98428.0,305972.0,241.0,,
